Rainfall_mm,Temperature_C,Soil_pH,Fertilizer_kg_per_ha,Pesticide_kg_per_ha,Sunlight_Hours_per_day,Farm_Size_ha,Crop_Yield_tonnes_per_ha,Soil_Type_Loamy,Soil_Type_Peaty,Soil_Type_Sandy,Soil_Type_Silty,Crop_Type_Cotton,Crop_Type_Maize,Crop_Type_Rice,Crop_Type_Soybean,Crop_Type_Wheat,Irrigation_Yes
569.4,24.4,7.82,154.5,8.04,6.3,2.81,7.75,0,0,1,0,0,0,0,0,1,1
629.4,26.2,5.97,186.7,7.15,5.8,3.23,9.76,0,0,1,0,0,1,0,0,0,0
1086.9,25.8,6.56,32.5,6.84,7.239999999999999,2.06,6.28,0,1,0,0,1,0,0,0,0,0
997.6,24.5,7.34,282.2,3.89,8.8,0.78,6.65,0,0,1,0,1,0,0,0,0,0
1133.9,28.4,6.33,188.0,1.7,9.1,4.12,8.15,1,0,0,0,0,0,0,0,0,0
1049.4,29.7,8.42,202.1,6.24,7.1,0.94,7.83,0,0,0,1,0,0,0,0,1,1
1121.8,16.3,6.47,29.2,3.62,11.0,2.05,6.4,0,0,1,0,0,0,0,0,1,0
1307.1,19.9,5.87,130.7,2.07,6.9,4.13,7.57,1,0,0,0,0,0,0,1,0,0
504.1,21.0,6.79,7.624000000000001,5.71,6.1,6.07,6.4,0,0,0,1,0,0,0,1,0,0
1296.4,27.3,6.69,137.7,4.82,5.5,1.58,7.67,0,1,0,0,0,0,0,1,0,0
1370.8,18.5,4.78,148.9,8.64,7.7,9.66,7.05,0,1,0,0,1,0,0,0,0,1
872.7,28.1,7.27,217.0,8.52,10.2,4.359999999999999,7.73,0,0,0,0,0,0,0,1,0,1
1187.7,21.4,5.91,170.5,3.88,6.0,6.23,7.54,0,1,0,0,0,0,0,1,0,1
956.8,34.8,6.15,45.4,0.18,6.0,0.75,5.89,0,0,1,0,0,0,0,0,0,1
538.6,19.3,5.07,118.1,2.7,6.8,2.76,7.1,1,0,0,0,0,0,0,1,0,0
416.9,31.9,5.63,207.0,7.05,6.7,1.72,9.07,0,0,0,1,0,0,1,0,0,1
568.7,30.7,5.82,182.8,3.11,9.6,2.9,6.21,0,0,0,1,0,0,0,1,0,0
517.4,19.3,7.72,79.5,3.8940000000000006,8.9,6.9,5.2514,0,0,0,1,1,0,0,0,0,0
533.9,27.0,7.03,87.2,5.07,7.2,1.24,6.68,0,1,0,0,0,0,0,1,0,0
1002.3,28.2,5.29,27.8,5.33,8.3,0.77,6.34,0,1,0,0,0,0,0,0,1,0
1314.9,26.1,6.03,117.0,3.08,9.7,3.76,7.35,0,1,0,0,0,0,0,1,0,1
914.3,21.7,6.37,239.6,8.32,5.6,0.98,10.26,0,0,0,1,0,1,0,0,0,0
894.5,24.7,6.91,63.0,7.22,7.5,0.85,5.68,0,0,0,0,1,0,0,0,0,0
941.9,27.1,7.72,231.0,5.07,8.3,8.39,7.8,0,1,0,0,1,0,0,0,0,1
601.5,24.0,6.29,171.8,8.77,7.5,2.22,8.8,0,0,1,0,0,0,0,0,0,1
885.0,21.1,6.81,100.3,5.59,6.2,11.68,8.14,0,1,0,0,0,0,0,0,1,0
846.8,33.0,6.66,99.5,5.29,6.8,0.42,9.3,1,0,0,0,0,0,1,0,0,1
1147.7,23.04,7.3,136.9,8.08,9.1,4.84,8.52,0,0,0,0,0,0,1,0,0,0
849.0,26.3,4.93,236.2,3.85,6.9,18.42,9.93,0,0,0,0,0,1,0,0,0,1
1262.6,25.5,6.754,202.4,4.204,8.3,3.04,9.7,0,0,1,0,0,0,1,0,0,1
1256.3,22.2,6.1,118.9,0.67,5.8,2.31,8.43,1,0,0,0,0,0,0,0,1,1
827.6,19.8,6.08,105.5,5.53,5.1,0.59,6.49,0,0,1,0,0,0,0,0,1,0
1173.1,29.3,7.47,121.8,7.56,8.0,4.85,8.77,0,0,0,0,0,0,1,0,0,0
1011.7,19.6,7.48,101.0,4.75,8.4,9.9,7.67,1,0,0,0,1,0,0,0,0,1
1098.3,24.5,7.71,150.5,5.79,8.9,6.388,9.11,0,0,1,0,0,0,1,0,0,1
1483.1,21.8,5.83,203.1,5.6,9.1,0.94,10.25,0,0,0,0,0,1,0,0,0,1
1233.9,19.0,6.616,135.5,4.54,6.7,4.77,6.69,0,0,0,1,1,0,0,0,0,1
936.7,16.9,7.34,119.1,4.72,8.4,3.49,9.36,1,0,0,0,0,0,0,0,0,1
761.8,18.3,7.43,44.7,3.618,7.9,1.22,5.5,0,0,1,0,1,0,0,0,0,0
600.4,18.5,6.31,100.1,6.89,6.8,28.908999999999867,7.66,0,0,1,0,0,0,0,0,1,0
1193.4,20.1,7.35,273.1,8.34,5.6,6.52,11.19,0,0,0,1,0,1,0,0,0,1
1018.8,18.2,6.03,144.9,3.49,7.1,5.32,9.82,1,0,0,0,0,0,1,0,0,0
883.0,21.2,6.06,124.5,4.59,7.3,10.19,7.09,0,1,0,0,0,0,0,1,0,0
1332.3,28.6,5.0,116.8,6.98,9.8,4.33,8.11,1,0,0,0,0,0,1,0,0,0
372.2,23.9,5.7,62.5,2.04,9.0,1.15,5.2514,0,0,1,0,1,0,0,0,0,0
330.164,35.0,7.2,135.1,5.3,7.6,5.98,5.2514,0,0,0,0,1,0,0,0,0,1
887.0,20.5,5.98,157.6,7.29,7.7,1.75,10.99,0,1,0,0,0,1,0,0,0,1
978.4,25.520000000000003,6.88,235.3,3.34,6.7,8.36,7.04,0,0,0,1,0,0,0,0,0,0
1073.6,22.9,5.56,231.5,7.94,7.8,2.86,11.18,1,0,0,0,0,1,0,0,0,0
1132.5,20.0,6.49,132.9,4.56,8.2,3.128,6.74,0,0,0,1,0,0,0,1,0,0
515.6,25.1,6.11,152.7,3.19,7.1,11.74,9.59,1,0,0,0,0,0,1,0,0,1
720.4,18.4,7.037999999999999,217.2,4.49,5.8,3.13,8.89,1,0,0,0,0,0,0,0,1,0
1084.5,19.4,6.96,267.2,9.51,6.1,5.38,7.84,0,0,0,1,0,0,0,0,0,0
1130.2,33.7,6.83,181.5,6.07,7.9,1.79,8.32,1,0,0,0,0,0,0,1,0,1
601.5,21.7,7.34,129.2,7.21,8.8,9.4,7.38,0,0,1,0,0,0,0,1,0,1
879.7,16.9,7.3260000000000005,37.4,8.65,7.7,0.72,6.75,1,0,0,0,1,0,0,0,0,0
1221.9,23.1,6.06,117.24000000000001,8.04,6.7,6.67,7.19,1,0,0,0,0,0,0,0,1,0
1467.6,22.6,7.68,180.5,7.0,6.1,4.44,6.81,0,0,0,0,1,0,0,0,0,1
811.7,14.3,6.4,50.4,4.51,8.1,5.24,7.35,1,0,0,0,0,0,0,1,0,1
1097.4,27.3,4.94,130.9,9.34,9.5,1.78,8.12,0,0,0,1,0,0,0,0,1,1
1148.9,18.1,8.05,74.6,4.67,6.8,5.19,8.67,0,0,0,1,0,0,1,0,0,1
1157.5,24.1,6.41,98.8,2.05,9.4,1.71,7.64,0,0,0,1,0,0,0,0,0,1
862.6,31.3,6.85,194.5,3.2,7.7,3.83,7.38,0,1,0,0,0,0,0,0,0,0
812.5,22.4,7.09,157.8,3.83,9.4,1.17,6.77,0,1,0,0,1,0,0,0,0,0
1201.5,20.4,7.76,147.1,5.16,7.12,0.75,8.04,0,0,0,0,0,0,0,0,0,1
934.0,28.6,6.75,185.9,0.0,6.6,0.89,6.02,0,0,1,0,0,0,0,1,0,0
1000.0,22.5,7.34,174.7,5.26,7.4,15.26,9.07,1,0,0,0,1,0,0,0,0,1
963.7,28.2,5.74,142.6,5.14,6.8,2.588,7.16,0,0,0,0,1,0,0,0,0,0
635.1,27.5,4.9,138.4,4.07,6.1,0.64,6.19,0,1,0,0,0,0,0,1,0,0
685.6,31.5,6.14,16.0,5.19,4.0,5.17,5.96,0,0,1,0,0,0,0,1,0,1
899.6,28.2,6.99,142.0,2.82,6.1,4.98,10.39,0,0,0,1,0,1,0,0,0,1
1177.4,23.9,6.1,223.8,4.16,9.6,3.56,10.25,1,0,0,0,0,0,1,0,0,0
1238.1,26.419999999999998,6.19,185.2,6.61,6.9,0.86,5.87,0,0,0,1,1,0,0,0,0,0
775.1,27.7,8.42,163.0,8.67,9.2,0.79,6.19,0,0,0,0,1,0,0,0,0,1
921.1,23.3,7.09,115.7,4.52,6.4,17.23,7.67,0,0,0,0,0,0,0,0,1,0
501.6,19.6,5.94,160.0,3.41,8.4,2.62,7.18,0,0,0,0,0,0,0,0,0,0
942.9,20.7,7.24,187.2,5.52,8.9,4.1,9.4,0,0,0,0,0,0,0,0,1,1
918.9,20.1,6.8,149.6,6.8,9.5,1.59,11.578600000000005,0,0,1,0,0,1,0,0,0,1
1164.2,25.6,6.04,83.2,3.33,8.1,27.11,8.39,0,0,0,1,0,0,0,0,1,1
1059.6200000000001,21.8,7.22,211.8,8.93,9.1,3.76,7.88,0,0,0,0,0,0,0,0,0,1
1050.2,13.7,7.05,248.0,4.27,8.8,0.76,6.21,0,0,1,0,1,0,0,0,0,0
738.8,20.1,6.51,205.2,8.41,9.4,3.14,9.47,0,0,0,0,0,0,1,0,0,1
1043.6,28.1,5.74,170.1,4.012,7.9,8.04,10.35,0,0,0,1,0,0,1,0,0,1
1028.6,30.2,6.99,71.2,1.2,7.5,0.67,7.14,1,0,0,0,0,0,0,0,0,0
495.6,28.2,7.2,172.9,6.04,9.4,9.98,8.63,0,0,0,1,0,0,0,0,1,1
870.2,27.7,7.06,193.3,2.85,5.6,2.84,6.3,0,0,1,0,1,0,0,0,0,1
716.7,21.6,7.15,201.6,5.6,5.7,3.85,7.23,0,0,1,0,0,0,0,1,0,1
1061.7,21.2,7.31,175.7,2.07,5.1,3.8,10.48,0,0,0,1,0,1,0,0,0,0
1361.0,24.2,6.62,248.6,4.3,4.7,4.04,8.43,1,0,0,0,0,0,0,0,1,1
1127.0,23.7,6.61,183.2,3.15,6.8,6.684,10.44,0,0,0,0,0,1,0,0,0,1
1017.4,23.6,8.33,250.7,1.87,5.3,13.7,7.14,0,0,0,0,0,0,0,1,0,1
763.6,21.9,5.39,176.4,8.85,7.3,1.49,9.34,0,0,0,1,0,0,1,0,0,1
1018.1,17.1,6.77,83.1,4.6,9.4,2.75,8.02,0,0,0,1,0,0,0,1,0,1
1081.1,20.4,5.76,124.7,1.69,8.7,3.68,10.85,0,0,0,0,0,1,0,0,0,1
1211.8,29.8,5.91,232.4,6.4,7.6,1.22,7.08,0,0,0,1,1,0,0,0,0,1
840.0,26.0,7.014,115.9,7.74,9.0,18.14,8.45,0,0,1,0,0,0,0,0,1,1
799.9,27.5,6.43,162.2,7.5,8.4,2.59,8.38,0,0,0,1,0,0,0,0,1,1
942.4,22.1,7.04,102.4,7.31,6.6,6.51,7.51,1,0,0,0,0,0,0,0,0,0
974.1,26.7,7.23,66.0,5.15,6.9,4.69,7.54,0,0,1,0,0,0,0,0,0,0
1046.1,16.1,5.79,140.6,2.06,8.1,1.49,6.28,0,0,1,0,0,0,0,1,0,0
808.0,23.66,6.54,51.1,2.36,7.9,14.07,8.98,0,0,0,0,0,0,0,0,1,1
889.3,24.3,7.33,7.624000000000001,7.59,8.1,3.26,6.85,0,0,1,0,0,0,0,1,0,1
984.1,23.4,7.28,119.9,4.07,6.8,0.54,8.65,1,0,0,0,0,0,0,0,0,1
959.6,21.1,6.6,103.6,0.93,10.2,1.49,7.83,0,0,1,0,0,0,0,0,0,1
1004.2,25.2,7.04,94.9,4.98,6.2,2.94,8.26,0,1,0,0,0,0,1,0,0,0
944.6,21.1,5.58,146.1,1.83,9.0,12.2,11.05,1,0,0,0,0,1,0,0,0,0
1071.4,26.060000000000002,7.57,142.0,4.91,8.8,5.65,7.65,0,0,0,1,0,0,0,0,0,0
442.1,21.5,5.36,226.8,7.23,7.4,1.86,8.67,1,0,0,0,0,0,0,1,0,1
728.7,21.4,6.96,167.5,7.58,6.3,28.908999999999867,10.28,0,0,0,0,0,1,0,0,0,1
819.1,27.5,6.53,205.6,5.22,7.859999999999999,3.02,8.63,0,1,0,0,0,0,1,0,0,0
1000.5,19.1,6.69,113.84,7.71,6.2,2.93,9.1,1,0,0,0,0,0,0,0,1,0
1407.8,26.26,6.66,185.3,3.91,8.2,1.68,10.18,0,0,0,0,0,1,0,0,0,0
923.7,27.8,7.88,202.1,7.7,9.3,1.01,9.46,0,0,1,0,0,0,1,0,0,1
527.7,26.7,7.93,185.1,2.5,7.2,1.58,6.87,1,0,0,0,0,0,0,1,0,0
923.9,27.0,6.63,169.5,7.27,7.5,2.35,8.25,0,0,0,1,0,0,0,1,0,1
746.0,32.4,7.32,184.6,4.97,8.2,7.89,7.66,1,0,0,0,0,0,0,0,1,0
1282.8,22.7,5.99,205.6,6.29,9.4,0.48,7.0,0,0,0,1,1,0,0,0,0,0
821.8,24.7,6.25,132.64,2.81,7.1,3.94,6.2,0,0,1,0,1,0,0,0,0,0
704.7,26.0,5.6,178.5,1.56,6.3,1.26,8.28,1,0,0,0,0,0,0,1,0,1
1019.5,21.9,7.21,165.5,6.25,5.7,6.95,6.85,0,1,0,0,0,0,0,0,0,0
839.7,14.7,7.73,154.0,0.81,8.2,3.72,9.58,0,0,0,1,0,1,0,0,0,0
1154.8,18.9,7.1,274.4,8.32,9.0,2.32,10.12,0,0,1,0,0,1,0,0,0,1
953.6,32.1,7.27,221.8,4.74,9.6,2.37,7.12,1,0,0,0,0,0,0,0,0,0
1253.4,20.6,6.16,176.9,8.4,5.8,2.6,7.67,0,0,0,1,0,0,0,0,0,0
1488.4299999999998,20.3,7.69,7.624000000000001,7.37,9.1,3.15,6.21,0,0,0,1,0,0,0,1,0,1
872.7,34.6,4.95,206.6,5.67,7.2,28.908999999999867,6.31,1,0,0,0,0,0,0,1,0,0
823.4,20.8,6.55,39.4,2.59,10.2,0.44,6.57,0,1,0,0,0,0,0,1,0,0
808.8,31.0,7.59,146.8,5.57,7.1,1.86,5.81,0,0,1,0,1,0,0,0,0,1
1132.8,24.0,5.87,115.1,5.52,5.6,3.0,7.85,0,0,1,0,0,0,1,0,0,0
1360.8,30.7,6.37,84.9,0.5,7.2,1.16,7.65,0,0,1,0,0,0,0,1,0,1
1042.1,20.9,7.12,147.5,2.88,9.1,5.95,8.69,0,1,0,0,0,0,0,1,0,1
706.9,25.7,6.58,102.6,6.4,7.8,0.89,8.25,0,0,0,0,0,0,0,0,1,1
1091.7,28.8,5.81,153.3,6.01,9.1,4.712000000000001,8.22,1,0,0,0,0,0,0,0,0,0
957.5,27.9,5.11,253.7,6.07,7.6,3.0,8.23,1,0,0,0,0,0,0,0,1,1
1254.9,19.3,6.38,204.0,3.72,7.6,3.69,7.92,0,0,0,1,0,0,0,0,1,0
788.5,23.3,6.728,159.0,4.07,7.92,0.84,8.07,0,0,1,0,0,0,0,0,1,1
819.9,23.3,6.6,166.6,4.6,8.9,3.39,9.0,0,1,0,0,0,0,0,1,0,1
986.4,35.9,5.93,286.7380000000001,8.05,10.4,3.53,6.43,1,0,0,0,0,0,0,1,0,0
1248.8,28.4,6.44,246.7,4.03,8.2,1.37,7.35,1,0,0,0,1,0,0,0,0,0
1112.7,26.9,6.02,155.6,0.0,10.1,3.62,9.61,1,0,0,0,0,0,0,0,0,1
1153.0,16.7,7.12,96.5,2.35,6.8,2.69,9.54,0,0,0,1,0,0,1,0,0,1
1002.5,19.7,6.47,178.8,0.0,6.2,6.08,10.35,1,0,0,0,0,0,1,0,0,1
969.6,18.3,6.69,109.5,3.62,4.4,5.63,6.51,0,0,0,1,1,0,0,0,0,0
692.1,29.0,5.63,188.2,6.85,8.0,4.43,10.9,1,0,0,0,0,1,0,0,0,0
895.4,24.8,6.28,270.3,2.93,5.3,4.94,9.24,1,0,0,0,0,0,1,0,0,0
839.4,14.7,8.42,127.5,3.63,5.4,8.84,8.0,1,0,0,0,0,0,1,0,0,0
936.2,18.5,6.14,139.5,4.36,7.0,6.66,6.9,0,0,0,1,1,0,0,0,0,1
1488.4299999999998,16.7,6.11,186.8,1.62,4.8,2.04,8.64,1,0,0,0,0,0,0,1,0,1
1275.1,30.2,7.21,164.4,3.39,5.2,0.84,7.57,0,0,1,0,0,0,0,0,1,1
887.3,22.7,5.61,223.7,2.97,7.980000000000001,5.26,7.78,0,0,0,0,0,0,0,0,1,0
1097.1,24.4,6.47,148.3,7.74,6.3,5.37,7.39,0,0,0,0,1,0,0,0,0,1
1118.7,20.5,5.97,274.5,7.0,9.9,3.72,7.28,0,0,1,0,0,0,0,0,1,0
820.3,25.0,6.61,85.6,5.0,6.9,6.12,7.21,0,0,0,0,0,0,0,1,0,0
508.2,22.1,5.973999999999999,111.2,3.81,7.8,2.98,6.92,1,0,0,0,0,0,0,1,0,0
1285.9,35.9,7.05,171.8,6.29,7.4,1.43,7.01,0,0,1,0,0,0,1,0,0,0
994.4,25.1,6.19,172.5,9.02,9.6,6.26,10.98,1,0,0,0,0,1,0,0,0,1
540.8,16.9,6.14,100.2,2.43,9.9,5.62,7.83,0,0,0,0,0,0,0,0,0,1
616.2,14.8,6.79,107.1,1.77,5.7,2.8,7.06,0,0,0,1,0,0,0,0,1,1
1015.54,24.6,5.37,166.2,6.31,5.9,4.15,7.38,0,0,0,1,1,0,0,0,0,1
841.2,21.9,6.61,196.3,4.99,5.1,3.3,8.39,0,0,0,1,0,0,0,0,1,0
520.2,12.4,6.1,203.0,2.44,7.8,1.69,6.54,0,1,0,0,0,0,0,0,1,0
966.3,21.0,6.14,124.5,10.28,8.8,12.5,8.5,1,0,0,0,0,0,0,0,0,0
605.4,26.22,6.97,198.4,4.15,4.9,2.66,7.09,0,1,0,0,0,0,0,1,0,0
1488.4299999999998,21.9,5.43,132.3,4.39,8.6,1.29,7.7,0,0,1,0,0,0,1,0,0,0
700.1,25.6,5.95,189.0,10.16,7.4,3.78,8.88,0,0,0,1,0,0,1,0,0,0
1066.9,24.7,6.54,163.6,5.54,8.0,1.25,7.55,0,0,0,1,0,0,0,1,0,0
628.1,17.7,6.22,188.8,4.05,5.0,1.87,8.54,0,1,0,0,0,0,1,0,0,0
1048.9,19.1,5.71,119.8,10.5,7.3,1.38,9.63,0,0,0,0,0,0,1,0,0,1
859.6,17.7,5.57,158.4,0.78,7.1,3.61,7.22,1,0,0,0,1,0,0,0,0,0
942.4,26.3,5.96,228.0,5.88,6.8,7.76,8.36,0,0,0,0,1,0,0,0,0,1
1043.9,23.6,5.6,106.2,3.79,9.2,2.62,6.47,0,0,1,0,1,0,0,0,0,1
462.0,23.9,6.78,135.1,7.07,8.5,4.78,7.63,0,0,0,0,0,0,0,1,0,0
952.0,23.1,6.2,137.6,4.72,7.4,1.32,7.05,0,0,1,0,0,0,0,0,0,0
970.1,26.2,4.92,170.8,2.81,7.6,6.74,8.39,0,0,0,0,0,0,0,0,1,1
797.0,26.9,5.28,87.6,0.0,5.4,5.5,7.78,0,0,0,1,0,0,0,0,1,1
652.1,26.0,7.35,179.9,4.15,7.6,1.62,8.99,1,0,0,0,0,0,0,0,1,0
1119.3,28.9,6.2,75.2,6.62,7.0,1.68,6.85,0,0,0,1,0,0,0,0,0,0
1191.4,25.8,7.79,286.7380000000001,5.48,6.9,6.1,10.29,1,0,0,0,0,1,0,0,0,0
866.2,27.160000000000004,5.94,131.4,1.38,8.5,14.88,9.43,0,0,0,0,0,1,0,0,0,0
574.4,27.4,6.87,162.2,2.69,7.3,2.5820000000000003,7.15,0,1,0,0,0,0,0,0,1,0
919.7,20.6,5.78,147.0,2.87,6.4,0.42,7.99,1,0,0,0,0,0,0,1,0,0
996.1,20.1,7.16,146.6,6.83,5.6,2.05,8.57,1,0,0,0,0,0,0,0,0,0
987.2,24.0,6.44,183.8,2.31,7.8,2.18,8.59,1,0,0,0,0,0,0,0,0,0
942.5,29.2,7.03,46.8,2.72,8.7,1.05,9.93,0,0,0,1,0,1,0,0,0,0
384.6,29.0,5.14,56.3,0.96,8.0,1.46,6.65,0,1,0,0,0,0,0,1,0,1
1466.2,14.8,5.83,96.0,3.08,7.859999999999999,9.03,7.44,1,0,0,0,0,0,0,0,0,0
495.8,14.1,6.06,61.8,6.94,4.8,0.42,9.27,0,1,0,0,0,0,1,0,0,1
1066.1,15.3,7.38,120.3,8.11,6.9,0.8,10.67,0,0,0,0,0,1,0,0,0,0
938.2,22.8,7.54,151.4,4.44,7.2,17.0,7.2,0,1,0,0,1,0,0,0,0,1
1260.4,16.6,6.62,205.3,4.32,8.8,2.51,8.28,0,1,0,0,0,0,0,0,0,1
1269.9,22.7,7.85,183.5,5.57,8.2,4.02,11.57,1,0,0,0,0,1,0,0,0,0
1208.7,17.8,6.18,92.8,9.42,6.5,8.73,7.46,1,0,0,0,1,0,0,0,0,1
810.4,35.9,6.78,178.9,3.18,9.9,0.93,7.55,0,0,0,1,0,0,0,0,0,1
601.0,30.7,6.77,148.2,4.18,8.7,6.31,8.44,1,0,0,0,0,0,0,1,0,1
964.3,29.2,7.77,252.1,6.24,9.2,5.17,10.89,0,1,0,0,0,1,0,0,0,1
978.82,26.0,6.96,146.0,2.28,8.1,1.38,7.49,0,0,0,0,1,0,0,0,0,1
898.9,21.5,5.98,22.6,1.18,9.8,7.26,5.2514,0,0,1,0,1,0,0,0,0,0
954.4800000000001,26.1,5.87,176.3,3.54,9.1,3.18,6.82,1,0,0,0,1,0,0,0,0,1
894.6,25.3,7.07,236.0,5.12,7.8,2.16,9.11,0,0,0,1,0,0,0,0,0,1
827.1,34.1,5.55,89.9,3.03,7.3,3.21,6.41,0,0,0,1,0,0,0,1,0,0
784.2,17.3,7.4,122.3,5.606,6.0,5.04,11.05,0,0,0,0,0,1,0,0,0,1
1161.3,16.1,4.62,181.8,8.21,6.7,5.03,7.6,0,0,0,1,0,0,0,1,0,1
1309.5,29.8,7.01,96.0,10.74,8.3,5.81,10.04,0,1,0,0,0,1,0,0,0,0
1041.4,29.7,6.26,167.4,1.1,6.7,2.998,9.3,1,0,0,0,0,0,0,0,0,1
942.8,18.2,6.81,224.5,8.17,8.7,4.46,7.74,0,0,0,0,0,0,0,0,1,0
901.8,20.9,7.01,74.9,7.97,8.5,4.37,9.59,0,0,1,0,0,1,0,0,0,1
1239.0,23.2,7.02,129.6,3.8,8.6,0.43,10.02,0,0,0,0,0,1,0,0,0,0
1086.28,21.68,7.46,117.6,4.0,6.2,1.64,10.09,0,1,0,0,0,1,0,0,0,0
509.4,27.0,5.8,90.5,3.37,9.8,2.88,8.03,0,0,0,0,0,0,1,0,0,0
1303.6,26.8,5.98,165.5,1.19,8.6,0.87,8.48,1,0,0,0,1,0,0,0,0,1
747.6,35.6,6.95,124.7,4.95,8.5,21.88,5.34,0,1,0,0,1,0,0,0,0,0
897.4,24.5,6.37,187.0,5.27,8.0,4.58,7.71,0,0,0,1,0,0,0,1,0,0
1162.0,23.4,5.88,105.4,3.45,8.5,2.66,9.42,0,1,0,0,0,0,1,0,0,1
397.9,20.5,5.6,144.5,6.36,6.6,0.71,7.18,1,0,0,0,0,0,0,1,0,1
994.1,24.8,7.5,27.5,0.0,7.6,2.14,7.57,0,1,0,0,0,0,1,0,0,0
940.5,22.6,5.65,207.7,8.62,8.8,7.27,8.77,0,0,1,0,0,0,1,0,0,1
818.9,24.5,6.85,243.7,6.45,8.9,2.44,7.91,0,0,0,0,0,0,0,0,0,0
1135.0,22.1,6.13,87.6,1.97,6.9,2.51,6.96,0,1,0,0,1,0,0,0,0,1
896.1,26.9,6.85,128.92,6.98,6.3,6.26,7.16,0,0,1,0,1,0,0,0,0,1
701.7,26.4,5.36,108.6,3.218,6.0,3.24,8.19,0,0,0,1,0,0,0,0,1,1
731.5,19.5,6.26,286.4,3.24,10.9,4.67,11.578600000000005,0,1,0,0,0,1,0,0,0,1
1231.5,27.0,7.3,43.2,9.88,8.1,6.0920000000000005,9.64,0,0,0,1,0,1,0,0,0,0
1112.8,24.4,7.6,63.1,2.97,6.0,9.34,7.25,0,0,1,0,0,0,0,0,1,1
1046.9,20.1,7.94,223.8,3.08,7.9,0.42,8.53,1,0,0,0,0,0,0,1,0,1
1181.0,24.2,7.32,137.9,3.12,8.7,5.87,10.55,0,1,0,0,0,1,0,0,0,0
904.2,23.5,6.07,152.6,6.72,6.7,0.84,8.64,0,0,0,1,0,0,1,0,0,0
925.3,27.7,6.79,159.1,3.74,6.6,12.85,7.89,0,0,0,1,0,0,0,0,0,1
728.7,25.7,6.28,136.68,6.63,8.7,1.78,8.11,1,0,0,0,0,0,1,0,0,0
1267.8,23.4,5.98,195.7,4.698,7.7,3.53,8.87,1,0,0,0,0,0,0,1,0,1
617.3,25.3,6.578,185.4,5.59,6.8,1.0,8.52,0,1,0,0,0,0,1,0,0,0
646.6,19.9,5.42,30.2,3.098,7.3,2.81,6.42,1,0,0,0,1,0,0,0,0,1
1146.8,23.3,6.79,174.4,4.55,8.2,1.96,8.53,0,0,0,0,0,0,0,1,0,1
330.164,20.3,6.89,196.8,7.79,7.5,1.96,9.71,0,0,0,1,0,1,0,0,0,0
993.5,28.9,6.65,63.0,8.81,5.1,3.01,7.51,0,0,1,0,0,0,0,0,1,1
994.7,26.8,7.18,93.5,5.62,6.8,2.18,8.8,0,0,0,1,0,0,1,0,0,0
1242.2,22.4,5.41,197.3,5.09,7.6,4.92,8.21,0,0,0,1,0,0,0,1,0,1
1143.3,28.5,7.122,171.7,1.86,9.6,2.41,8.65,0,0,1,0,0,0,0,0,0,1
757.8,26.4,7.07,103.4,3.07,6.4,14.14,8.66,0,0,0,1,0,0,0,0,1,1
907.2,26.1,6.14,201.9,6.84,8.3,1.89,6.81,0,1,0,0,1,0,0,0,0,1
848.6200000000001,21.3,6.25,200.8,9.27,6.9,4.888,6.7,0,0,0,0,1,0,0,0,0,0
1138.0,29.4,5.8,257.3,5.56,4.2,22.49,7.65,0,1,0,0,0,0,0,0,1,1
854.6,25.9,8.42,129.0,5.06,9.4,3.9479999999999995,8.51,0,1,0,0,0,0,0,0,1,1
500.2,18.0,5.58,121.9,1.84,10.7,3.8200000000000003,6.86,0,0,0,1,1,0,0,0,0,1
948.8599999999999,28.2,5.0,113.3,5.05,5.0,1.79,7.14,0,0,0,0,1,0,0,0,0,1
1169.8,31.8,6.07,117.2,0.65,7.1,0.84,6.47,0,0,0,0,0,0,0,0,0,1
1198.0,19.7,5.75,73.0,6.7,9.4,5.39,7.37,0,0,0,0,1,0,0,0,0,1
1216.0,15.4,5.77,82.2,0.65,10.5,11.03,10.85,0,0,0,1,0,1,0,0,0,1
848.1,30.0,6.4,241.5,2.64,6.8,2.12,9.86,0,0,0,1,0,1,0,0,0,0
893.2,25.7,8.42,197.8,5.1,7.8,14.57,9.56,0,0,0,1,0,1,0,0,0,0
883.0,28.5,5.5,70.5,7.02,8.7,6.85,6.19,0,1,0,0,0,0,0,1,0,1
836.4,25.9,6.97,262.0,5.79,6.5,3.64,9.13,0,1,0,0,0,0,0,0,1,1
1238.5,19.5,6.91,136.21999999999997,2.15,6.8,1.84,8.46,1,0,0,0,0,0,0,0,1,0
797.4,23.1,6.64,203.0,1.25,8.1,3.38,9.38,0,0,0,1,0,0,0,1,0,1
1067.4,31.8,6.38,182.9,5.73,6.7,1.51,6.39,0,0,1,0,0,0,0,1,0,0
941.3,16.6,7.23,218.6,5.49,8.9,1.82,10.85,0,1,0,0,0,1,0,0,0,1
971.8,25.4,7.68,80.4,3.6,6.5,2.2,9.15,1,0,0,0,0,0,0,0,0,1
733.1,21.1,6.1,141.5,3.42,4.4,1.48,6.15,0,0,1,0,1,0,0,0,0,1
801.1,34.2,5.77,164.4,4.08,8.2,4.37,6.44,0,0,1,0,0,0,0,1,0,1
1331.2,27.9,5.35,153.1,2.9,7.1,4.81,7.65,0,0,0,0,0,0,0,1,0,1
1080.0,31.1,6.96,155.4,7.05,6.5,2.23,6.73,0,0,1,0,0,0,0,0,0,0
